,id,latex,path
1231,1231,k>n,/latexf/short/1231.png
1232,1232,"\aleph _{\alpha },",/latexf/short/1232.png
1233,1233,U,/latexf/short/1233.png
1234,1234,\mu \mapsto {\hat {\mu }},/latexf/short/1234.png
1235,1235,(x^{y})^{z}=x^{(yz)},/latexf/short/1235.png
1236,1236,(a),/latexf/short/1236.png
1237,1237,"a_{1},a_{2},\ldots ,a_{r}",/latexf/short/1237.png
1238,1238,\mathbb {Z} _{8},/latexf/short/1238.png
1239,1239,{\dfrac {2}{3/4}},/latexf/short/1239.png
1240,1240,x=2/3,/latexf/short/1240.png
1241,1241,x_{v}^{-1}\in O_{v},/latexf/short/1241.png
1242,1242,kL=n\pi -\tan ^{-1}kx,/latexf/short/1242.png
1243,1243,M=\sum _{i}m_{i}.,/latexf/short/1243.png
1244,1244,\beta _{v}=1,/latexf/short/1244.png
1245,1245,\mathbf {Z} [{\sqrt {-5}}],/latexf/short/1245.png
1246,1246,"L=rmv\sin(\theta ),",/latexf/short/1246.png
1247,1247,{\hat {f}}(\xi ),/latexf/short/1247.png
1248,1248,\mathbb {A} _{E}',/latexf/short/1248.png
1249,1249,A,/latexf/short/1249.png
1250,1250,{f\lambda }=v,/latexf/short/1250.png
1251,1251,\mathrm {GL} ,/latexf/short/1251.png
1252,1252,"y=f(x),",/latexf/short/1252.png
1253,1253,\varepsilon >0,/latexf/short/1253.png
1254,1254,|z|,/latexf/short/1254.png
1255,1255,"(a,b)+(c,d)=(a+c,b+d).",/latexf/short/1255.png
1256,1256,+1\cdot x\leq |x|,/latexf/short/1256.png
1257,1257,"t f(x)\,dx=F(x)+C",/latexf/short/1257.png
1258,1258,a<0,/latexf/short/1258.png
1259,1259,\sin a\approx a,/latexf/short/1259.png
1260,1260,\mathbf {R} _{i},/latexf/short/1260.png
1261,1261,\lim _{x\to p}f(x)=L,/latexf/short/1261.png
1262,1262,(u_{p})_{p},/latexf/short/1262.png
1263,1263,(a_{\nu }),/latexf/short/1263.png
1264,1264,|\beta |_{p}\leq 1,/latexf/short/1264.png
1265,1265,{\frac {dr}{dt}},/latexf/short/1265.png
1266,1266,"E(P)=K(P)^{\times },",/latexf/short/1266.png
1267,1267,"f(x,x)=0.",/latexf/short/1267.png
1268,1268,K_{i}(x_{i}).,/latexf/short/1268.png
1269,1269,"v_{|\cdot |},",/latexf/short/1269.png
1270,1270,\ell =r\phi ,/latexf/short/1270.png
1271,1271,"\lambda ^{n}=1,",/latexf/short/1271.png
1272,1272,Z(G),/latexf/short/1272.png
1273,1273,W_{\alpha },/latexf/short/1273.png
1274,1274,g(x)=3x+7,/latexf/short/1274.png
1275,1275,"f(x,y)=x+y",/latexf/short/1275.png
1276,1276,<,/latexf/short/1276.png
1277,1277,x=C(x).,/latexf/short/1277.png
1278,1278,h(x)=\Im {(f(x))},/latexf/short/1278.png
1279,1279,"U\subset I_{K},",/latexf/short/1279.png
1280,1280,x^{5}-x-1,/latexf/short/1280.png
1281,1281,a+(180,/latexf/short/1281.png
1282,1282,"(x,x)\in R",/latexf/short/1282.png
1283,1283,\tan ^{2}A+1=\sec ^{2}A\ ,/latexf/short/1283.png
1284,1284,a_{w}\in K_{v}^{\times },/latexf/short/1284.png
1285,1285,\delta _{v}>0,/latexf/short/1285.png
1286,1286,"Z_{k,b}",/latexf/short/1286.png
1287,1287,{\acute {A}}_{0},/latexf/short/1287.png
1288,1288,"x,y\in A",/latexf/short/1288.png
1289,1289,P(x)=0,/latexf/short/1289.png
1290,1290,0+1+1+1+\ldots =0,/latexf/short/1290.png
1291,1291,"\xi \in E,",/latexf/short/1291.png
1292,1292,|X|+|Y|=|X\cup Y|.,/latexf/short/1292.png
1293,1293,"A=K,",/latexf/short/1293.png
1294,1294,|a_{n}|,/latexf/short/1294.png
1295,1295,0.111\ldots ={\frac {1}{9}},/latexf/short/1295.png
1296,1296,\varepsilon ,/latexf/short/1296.png
1297,1297,k_{x}^{i}={\frac {k_{x}}{M}},/latexf/short/1297.png
1298,1298,\nu ^{\lambda }=\kappa ,/latexf/short/1298.png
1299,1299,\mathbb {Z} [\zeta _{n}],/latexf/short/1299.png
1300,1300,\mathbb {H} ,/latexf/short/1300.png
1301,1301,{\dot {r}},/latexf/short/1301.png
1302,1302,0},/latexf/short/1302.png
1303,1303,"Q(t)=[G*p](t),",/latexf/short/1303.png
1304,1304,m _{n=1}^{\infty }n,/latexf/short/1304.png
1305,1305,"\lim _{x\to \infty }f(x)=L,",/latexf/short/1305.png
1306,1306,XYXXY,/latexf/short/1306.png
1307,1307,n\to \infty ,/latexf/short/1307.png
1308,1308,|z|=r.,/latexf/short/1308.png
1309,1309,\alpha -\beta \in W.,/latexf/short/1309.png
1310,1310,BA,/latexf/short/1310.png
1311,1311,e_{k}(x),/latexf/short/1311.png
1312,1312,S=2,/latexf/short/1312.png
1313,1313,\lambda \in \Lambda ,/latexf/short/1313.png
1314,1314,r_{z},/latexf/short/1314.png
1315,1315,\beta \in \mathbb {Z} .,/latexf/short/1315.png
1316,1316,n+1,/latexf/short/1316.png
1317,1317,K^{n},/latexf/short/1317.png
1318,1318,E.,/latexf/short/1318.png
1319,1319,w'|v,/latexf/short/1319.png
1320,1320,"x,y\in S.",/latexf/short/1320.png
1321,1321,"p,",/latexf/short/1321.png
1322,1322,k_{1},/latexf/short/1322.png
1323,1323,I_{b},/latexf/short/1323.png
1324,1324,O(n^{2}).,/latexf/short/1324.png
1325,1325,x^{-1}=y,/latexf/short/1325.png
1326,1326,"w,w'",/latexf/short/1326.png
1327,1327,b=b_{1}+ib_{2},/latexf/short/1327.png
1328,1328,a=(a_{v})_{v}\in I_{K},/latexf/short/1328.png
1329,1329,|\alpha _{p}|>1.,/latexf/short/1329.png
1330,1330,"1,3,7,15,\ldots ;",/latexf/short/1330.png
1331,1331,A^{\mathrm {T} },/latexf/short/1331.png
1332,1332,M_{v},/latexf/short/1332.png
1333,1333,\eta ,/latexf/short/1333.png
1334,1334,"A=\int _{a}^{b}f(x)\,dx.",/latexf/short/1334.png
1335,1335,\int ,/latexf/short/1335.png
1336,1336,I_{K}^{1},/latexf/short/1336.png
1337,1337,\ell ,/latexf/short/1337.png
1338,1338,A={\frac {1}{2}}bh,/latexf/short/1338.png
1339,1339,"\forall ,\exists ",/latexf/short/1339.png
1340,1340,i,/latexf/short/1340.png
1341,1341,k=N-1,/latexf/short/1341.png
1342,1342,"z\neq 1,\ |z|=1",/latexf/short/1342.png
1343,1343,e+2b=180,/latexf/short/1343.png
1344,1344,\mathbf {Z} [i],/latexf/short/1344.png
1345,1345,1\in I_{K}.,/latexf/short/1345.png
1346,1346,"12,24,36,48,60,72,...",/latexf/short/1346.png
1347,1347,rac {1}{2}}(1+i{\sqrt {3}}).,/latexf/short/1347.png
1348,1348,"p=mv,",/latexf/short/1348.png
1349,1349,\omega ={\frac {v}{r}},/latexf/short/1349.png
1350,1350,\chi _{v},/latexf/short/1350.png
1351,1351,{\mathcal {B}},/latexf/short/1351.png
1352,1352,X,/latexf/short/1352.png
1353,1353,(P\rightarrow Q),/latexf/short/1353.png
1354,1354,\zeta _{n}=\exp {2\pi i/n},/latexf/short/1354.png
1355,1355,a\in K^{\times }.,/latexf/short/1355.png
1356,1356,z\mapsto 1+2z,/latexf/short/1356.png
1357,1357,\operatorname {char} (K)=0.,/latexf/short/1357.png
1358,1358,C:S\to S,/latexf/short/1358.png
1359,1359,\nu ^{\mu }=\kappa ,/latexf/short/1359.png
1360,1360,"~G(k_{x},k_{y})",/latexf/short/1360.png
1361,1361,f+g,/latexf/short/1361.png
1362,1362,\mathbb {A} _{A},/latexf/short/1362.png
1363,1363,"k_{v_{0}}\in \mathbb {Z} ,",/latexf/short/1363.png
1364,1364,"\gcd(54,24)=6.",/latexf/short/1364.png
1365,1365,\aleph _{1},/latexf/short/1365.png
1366,1366,A_{F},/latexf/short/1366.png
1367,1367,\sum _{n=1}^{\infty }1,/latexf/short/1367.png
1368,1368,m |a_{n}|,/latexf/short/1368.png
1369,1369,"\alpha \in I_{L},",/latexf/short/1369.png
1370,1370,q\in \mathbb {Q} ^{\times },/latexf/short/1370.png
1371,1371,\varepsilon _{\rm {a}},/latexf/short/1371.png
1372,1372,"\mathbf {L} (\mathbf {r} ,t)",/latexf/short/1372.png
1373,1373,x\in S,/latexf/short/1373.png
1374,1374,pha _{i},/latexf/short/1374.png
1375,1375,D,/latexf/short/1375.png
1376,1376,"\varphi ,\lambda ",/latexf/short/1376.png
1377,1377,O.,/latexf/short/1377.png
1378,1378,"n\geq 1,k\geq 0",/latexf/short/1378.png
1379,1379,\tau ,/latexf/short/1379.png
1380,1380,|x_{v}|_{v}\leq 1,/latexf/short/1380.png
1381,1381,"s=0,",/latexf/short/1381.png
1382,1382,{\frac {\sqrt[{3}]{3}}{2}},/latexf/short/1382.png
1383,1383,"(i,j)",/latexf/short/1383.png
1384,1384,k_{x},/latexf/short/1384.png
1385,1385,y(xx)=(yx)x,/latexf/short/1385.png
1386,1386,\mathbf {OB} ,/latexf/short/1386.png
1387,1387,b_{i},/latexf/short/1387.png
1388,1388,\alpha -r_{p},/latexf/short/1388.png
1389,1389,P_{\infty }.,/latexf/short/1389.png
1390,1390,\ \varphi _{n}\ ,/latexf/short/1390.png
1391,1391,m=1,/latexf/short/1391.png
1392,1392,\mathbb {C} .,/latexf/short/1392.png
1393,1393,x^{2}<1-y^{2},/latexf/short/1393.png
1394,1394,"\{1,2,\ldots ,I_{b}\}",/latexf/short/1394.png
1395,1395,"(k,n)",/latexf/short/1395.png
1396,1396,\operatorname {Gal} (F/E),/latexf/short/1396.png
1397,1397,2k_{x},/latexf/short/1397.png
1398,1398,"(j,i)",/latexf/short/1398.png
1399,1399,"f(X,y)=g(X,y)",/latexf/short/1399.png
1400,1400,[F(x)-G(x)]'=0,/latexf/short/1400.png
1401,1401,P(x)=x^{3}-15x-20,/latexf/short/1401.png
1402,1402,x=b/2,/latexf/short/1402.png
1403,1403,\left(x^{2}+y^{2}\right),/latexf/short/1403.png
1404,1404,{\hat {f}}(3),/latexf/short/1404.png
1405,1405,AOR(360a+b)=AOR(b),/latexf/short/1405.png
1406,1406,\alpha \mapsto \alpha _{j},/latexf/short/1406.png
1407,1407,\scriptstyle b-x,/latexf/short/1407.png
1408,1408,a_{n},/latexf/short/1408.png
1409,1409,6s^{2},/latexf/short/1409.png
1410,1410,C_{K}:=I_{K}/K^{\times },/latexf/short/1410.png
1411,1411,\mathbf {a} ,/latexf/short/1411.png
1412,1412,|\cdot |,/latexf/short/1412.png
1413,1413,r_{\perp }=r\sin(\theta ),/latexf/short/1413.png
1414,1414,A_{n},/latexf/short/1414.png
1415,1415,s^{\overline {2m-1}},/latexf/short/1415.png
1416,1416,x^{y^{z}},/latexf/short/1416.png
1417,1417,N\to \infty ,/latexf/short/1417.png
1418,1418,A_{v}^{\times }.,/latexf/short/1418.png
1419,1419,k\leq n,/latexf/short/1419.png
1420,1420,frac {1}{2}}\ln(2),/latexf/short/1420.png
1421,1421,e_{k}(x)=e^{2\pi ikx},/latexf/short/1421.png
1422,1422,x\in A,/latexf/short/1422.png
1423,1423,\varphi =0,/latexf/short/1423.png
1424,1424,\mathbf {s} _{0},/latexf/short/1424.png
1425,1425,prod _{p}p^{a_{p}},/latexf/short/1425.png
1426,1426,S\subseteq \mathbb {R} ,/latexf/short/1426.png
1427,1427,g:A^{n}\to B,/latexf/short/1427.png
1428,1428,{\mathcal {W}},/latexf/short/1428.png
1429,1429,x\leq C(x),/latexf/short/1429.png
1430,1430,c=C=1,/latexf/short/1430.png
1431,1431,\mathbf {v} _{1},/latexf/short/1431.png
1432,1432,s=\infty ,/latexf/short/1432.png
1433,1433,"(r,\phi )",/latexf/short/1433.png
1434,1434,a\cdot b,/latexf/short/1434.png
1435,1435,A_{K/L}(x),/latexf/short/1435.png
1436,1436,\mathbf {A} _{n},/latexf/short/1436.png
1437,1437,"\chi ([e,e^{\star }])=1",/latexf/short/1437.png
1438,1438,{\frac {OAO}{HHA}},/latexf/short/1438.png
1439,1439,G,/latexf/short/1439.png
1440,1440,"a\mapsto (a,a,a,\ldots ).",/latexf/short/1440.png
1441,1441,\alpha ={\dot {\omega }},/latexf/short/1441.png
1442,1442,2^{(x+3)},/latexf/short/1442.png
1443,1443,x_{2}\neq 0,/latexf/short/1443.png
1444,1444,A\times A,/latexf/short/1444.png
1445,1445,\psi ,/latexf/short/1445.png
1446,1446,m 2|a_{n}|,/latexf/short/1446.png
1447,1447,\alpha -1,/latexf/short/1447.png
1448,1448,"i=0,1,\dotsc ,N.",/latexf/short/1448.png
1449,1449,"K,r",/latexf/short/1449.png
1450,1450,"(x,z).",/latexf/short/1450.png
1451,1451,x\in \mathbb {Q} (\theta ),/latexf/short/1451.png
1452,1452,y_{k},/latexf/short/1452.png
1453,1453,p_{2},/latexf/short/1453.png
1454,1454,"g(x_{1},x_{2},\dots x_{n})=0",/latexf/short/1454.png
1455,1455,{\mathcal {A}}_{n},/latexf/short/1455.png
1456,1456,\ x\ ,/latexf/short/1456.png
1457,1457,f:A^{2}\to B,/latexf/short/1457.png
1458,1458,"\quad k,n\in \mathbb {N} ",/latexf/short/1458.png
1459,1459,N({\mathfrak {p}}),/latexf/short/1459.png
1460,1460,n.,/latexf/short/1460.png
1461,1461,"K\oplus \cdots \oplus K,",/latexf/short/1461.png
1462,1462,R^{\times },/latexf/short/1462.png
1463,1463,-4b,/latexf/short/1463.png
1464,1464,"J_{K},",/latexf/short/1464.png
1465,1465,1+2+3+\ldots =x,/latexf/short/1465.png
1466,1466,m=n+1,/latexf/short/1466.png
1467,1467,G_{i},/latexf/short/1467.png
1468,1468,"e_{0},\ldots ,e_{m}",/latexf/short/1468.png
1469,1469,w|v,/latexf/short/1469.png
1470,1470,dy/dx,/latexf/short/1470.png
1471,1471,K=\mathbb {Q} .,/latexf/short/1471.png
1472,1472,{\hat {f}}(-\xi ).,/latexf/short/1472.png
1473,1473,R=e^{W\cdot dt},/latexf/short/1473.png
1474,1474,m _{n=1}^{\infty }n^{-s},/latexf/short/1474.png
1475,1475,D\gg d,/latexf/short/1475.png
1476,1476,\rho _{C},/latexf/short/1476.png
1477,1477,P=\emptyset ,/latexf/short/1477.png
1478,1478,\mathbb {Z} [x],/latexf/short/1478.png
1479,1479,\delta (\varepsilon ),/latexf/short/1479.png
1480,1480,p=mv,/latexf/short/1480.png
1481,1481,"\lambda \in \mathbb {R} _{+},",/latexf/short/1481.png
1482,1482,\mathbf {k} ,/latexf/short/1482.png
1483,1483,"i(x,y)",/latexf/short/1483.png
1484,1484,B,/latexf/short/1484.png
1485,1485,"1,2,\ldots ,k_{1}",/latexf/short/1485.png
1486,1486,\mathbf {F} =m\mathbf {a} ,/latexf/short/1486.png
1487,1487,"(a,\infty )",/latexf/short/1487.png
1488,1488,"T_{k,0}=a_{k}",/latexf/short/1488.png
1489,1489,N_{L/K}(\alpha ),/latexf/short/1489.png
1490,1490,2\sin(x)\cos(x),/latexf/short/1490.png
1491,1491,L=rmv,/latexf/short/1491.png
1492,1492,\alpha \in I_{K}.,/latexf/short/1492.png
1493,1493,n=4,/latexf/short/1493.png
1494,1494,Q(X)\in \mathbb {Q} _{p}[X],/latexf/short/1494.png
1495,1495,xy-1=0,/latexf/short/1495.png
1496,1496,k(L+x)\approx n\pi ,/latexf/short/1496.png
1497,1497,"v<\infty ,",/latexf/short/1497.png
1498,1498,\scriptstyle x,/latexf/short/1498.png
1499,1499,"\mathbb {A} _{A}(P,\alpha )",/latexf/short/1499.png
1500,1500,"x+y+z=0.\,",/latexf/short/1500.png
1501,1501,"5+13{\sqrt {2}},",/latexf/short/1501.png
1502,1502,\left|f'\right|,/latexf/short/1502.png
1503,1503,|X|\cdot |Y|=|X\times Y|,/latexf/short/1503.png
1504,1504,\xi ^{n}\neq 1,/latexf/short/1504.png
1505,1505,x_{v}\in O_{v},/latexf/short/1505.png
1506,1506,\operatorname {con} ,/latexf/short/1506.png
1507,1507,b_{i}=1,/latexf/short/1507.png
1508,1508,\Phi ,/latexf/short/1508.png
1509,1509,"e,",/latexf/short/1509.png
1510,1510,"x\mapsto (x,x^{-1})",/latexf/short/1510.png
1511,1511,b\backsim 2x+e.,/latexf/short/1511.png
1512,1512,\alpha (\omega ),/latexf/short/1512.png
1513,1513,\alpha =(\alpha _{v})_{v},/latexf/short/1513.png
1514,1514,"[x_{1},x_{2},x_{3},x_{4}]",/latexf/short/1514.png
1515,1515,1\leq i\leq n,/latexf/short/1515.png
1516,1516,v(\xi )\geq 0,/latexf/short/1516.png
1517,1517,x\in T,/latexf/short/1517.png
1518,1518,+,/latexf/short/1518.png
1519,1519,"a\in K,",/latexf/short/1519.png
1520,1520,F/E,/latexf/short/1520.png
1521,1521,"Y(s)=G(s)+iB(s),",/latexf/short/1521.png
1522,1522,\mathbf {v} (t),/latexf/short/1522.png
1523,1523,{\mathcal {R}},/latexf/short/1523.png
1524,1524,s\in S,/latexf/short/1524.png
1525,1525,\mathbb {F} _{p},/latexf/short/1525.png
1526,1526,a=(a_{w})_{w}\in I_{L},/latexf/short/1526.png
1527,1527,r\in \mathbb {N} ,/latexf/short/1527.png
1528,1528,u\in \mathbb {N} ,/latexf/short/1528.png
1529,1529,"R,",/latexf/short/1529.png
1530,1530,"L,",/latexf/short/1530.png
1531,1531,"s=|P|-1,",/latexf/short/1531.png
1532,1532,"K=\mathbb {Q} ({\sqrt {d}}\,)",/latexf/short/1532.png
1533,1533,X\in K,/latexf/short/1533.png
1534,1534,\phi ,/latexf/short/1534.png
1535,1535,x_{1},/latexf/short/1535.png
1536,1536,pha _{o},/latexf/short/1536.png
1537,1537,s=1,/latexf/short/1537.png
1538,1538,n_{T},/latexf/short/1538.png
1539,1539,\lim _{x\to a}f(g(x))=c,/latexf/short/1539.png
1540,1540,\mathbb {R} ^{1},/latexf/short/1540.png
1541,1541,bx-x^{2},/latexf/short/1541.png
1542,1542,"d_{\mathrm {act} },",/latexf/short/1542.png
1543,1543,"f(1)=-1,",/latexf/short/1543.png
1544,1544,rac {d}{dx}}x,/latexf/short/1544.png
1545,1545,a_{n}\geq a_{n+1},/latexf/short/1545.png
1546,1546,\lim _{y\to b}f(y)=c,/latexf/short/1546.png
1547,1547,"\omega =2\pi \xi ,",/latexf/short/1547.png
1548,1548,x=0,/latexf/short/1548.png
1549,1549,f(x)\to L,/latexf/short/1549.png
1550,1550,"\mathbb {R} _{+},",/latexf/short/1550.png
1551,1551,dx_{\infty },/latexf/short/1551.png
1552,1552,"K^{\times },",/latexf/short/1552.png
1553,1553,"0=1+s,",/latexf/short/1553.png
1554,1554,4,/latexf/short/1554.png
1555,1555,"S,",/latexf/short/1555.png
1556,1556,y=1-x,/latexf/short/1556.png
1557,1557,"M',M,M''",/latexf/short/1557.png
1558,1558,"\gamma :[0,1]\rightarrow M",/latexf/short/1558.png
1559,1559,"{\mathcal {S}}_{n},",/latexf/short/1559.png
1560,1560,2k,/latexf/short/1560.png
1561,1561,\mu (K),/latexf/short/1561.png
1562,1562,\beta \in \mathbb {Q} ,/latexf/short/1562.png
1563,1563,x\in X,/latexf/short/1563.png
1564,1564,\mathbf {r} _{io},/latexf/short/1564.png
1565,1565,"\oint _{C}f(z)dz=0,",/latexf/short/1565.png
1566,1566,P\to Q,/latexf/short/1566.png
1567,1567,\exists ;,/latexf/short/1567.png
1568,1568,"g:U\to \mathbb {C} ,",/latexf/short/1568.png
1569,1569,f(x),/latexf/short/1569.png
1570,1570,5+0=5=0+5.,/latexf/short/1570.png
1571,1571,"B=\{b_{1},\ldots ,b_{n}\}.",/latexf/short/1571.png
1572,1572,G=T,/latexf/short/1572.png
1573,1573,dx=-x/{\sqrt {1-x^{2}}},/latexf/short/1573.png
1574,1574,(1+{\sqrt {5}})/2,/latexf/short/1574.png
1575,1575,"(k-1,j+1)",/latexf/short/1575.png
1576,1576,\mathbf {A} ,/latexf/short/1576.png
1577,1577,x/y/z=(x/y)/z,/latexf/short/1577.png
1578,1578,x_{n}-1\in U,/latexf/short/1578.png
1579,1579,z\mapsto |z|,/latexf/short/1579.png
1580,1580,Pos,/latexf/short/1580.png
1581,1581,x_{i},/latexf/short/1581.png
1582,1582,X_{k},/latexf/short/1582.png
1583,1583,={\sqrt {x\cdot x}},/latexf/short/1583.png
1584,1584,"(x,y)\in R.",/latexf/short/1584.png
1585,1585,"(y,x).",/latexf/short/1585.png
1586,1586,\nu ,/latexf/short/1586.png
1587,1587,\mathbf {L} =m\mathbf {h} .,/latexf/short/1587.png
1588,1588,\mathbb {Q} _{p},/latexf/short/1588.png
1589,1589,r_{1},/latexf/short/1589.png
1590,1590,"(x,y)",/latexf/short/1590.png
1591,1591,t dx/x,/latexf/short/1591.png
1592,1592,U_{v}\subset K_{v}^{\times },/latexf/short/1592.png
1593,1593,\mathbf {Z} [\omega ],/latexf/short/1593.png
1594,1594,\mathbb {Q} (i),/latexf/short/1594.png
1595,1595,\eta \in K^{\times },/latexf/short/1595.png
1596,1596,n\in \mathbb {N} ,/latexf/short/1596.png
1597,1597,frac {d}{dx}},/latexf/short/1597.png
1598,1598,"x_{i}=Mx_{o}\,",/latexf/short/1598.png
1599,1599,[K:\mathbb {Q} ],/latexf/short/1599.png
1600,1600,\alpha \in \mathbb {A} _{L},/latexf/short/1600.png
1601,1601,a\cdot b=b\cdot a,/latexf/short/1601.png
1602,1602,\%,/latexf/short/1602.png
1603,1603,{\frac {11}{18}},/latexf/short/1603.png
1604,1604,|\cdot |_{1},/latexf/short/1604.png
1605,1605,dy,/latexf/short/1605.png
1606,1606,\zeta (s),/latexf/short/1606.png
1607,1607,B_{x},/latexf/short/1607.png
1608,1608,"\lim _{x\to p}f(x)=L,\,",/latexf/short/1608.png
1609,1609,O_{F}/{\mathfrak {p}},/latexf/short/1609.png
1610,1610,R\to A,/latexf/short/1610.png
1611,1611,(4n+2)C_{n}=(n+2)C_{n+1},/latexf/short/1611.png
1612,1612,\delta >0,/latexf/short/1612.png
1613,1613,x^{2}/2,/latexf/short/1613.png
1614,1614,x_{v}\in O_{v}^{\times },/latexf/short/1614.png
1615,1615,"\min(x,y)+\max(x,y)=x+y,",/latexf/short/1615.png
1616,1616,"N\to \infty ,",/latexf/short/1616.png
1617,1617,\beta \in K^{\times },/latexf/short/1617.png
1618,1618,"v(t)=[g*p](t),",/latexf/short/1618.png
1619,1619,u^{2}=v,/latexf/short/1619.png
1620,1620,"(-\infty ,0)\cup (0,\infty ).",/latexf/short/1620.png
1621,1621,|G|,/latexf/short/1621.png
1622,1622,P_{0},/latexf/short/1622.png
